1 0 22.7857 14.857 0.000000 1.008333 1.46628 194.000000 43.000000 0
2 0.062098 22.9157 14.338 1.000000 1.008333 1.46628 194.000000 43.000000 -47
3 0.11136 23.0457 13.818 2.000000 1.008333 1.46628 194.000000 43.000000 -47
4 0.145386 23.1757 13.298 3.000000 1.008333 1.46628 194.000000 43.000000 -47
5 0.149273 23.3057 12.777 4.000000 1.008333 1.46628 194.000000 43.000000 -47
6 0.123275 23.4357 12.257 5.000000 1.008333 1.46628 194.000000 43.000000 -47
7 0.081672 23.5657 11.737 6.000000 1.008333 1.46628 194.000000 43.000000 -47
8 0.040895 23.6957 11.216 7.000000 1.008333 1.46628 194.000000 43.000000 -47
9 0.012653 23.8257 10.696 8.000000 1.008333 1.46628 194.000000 43.000000 -47
10 0.0007 23.9557 10.176 9.000000 1.008333 1.46628 194.000000 43.000000 -47
11 0 24.0857 9.656 10.000000 1.008333 1.46628 194.000000 43.000000 0
12 0 24.2157 9.135 11.000000 1.008333 1.46628 194.000000 43.000000 0
13 0 24.3457 8.615 12.000000 1.008333 1.46628 194.000000 43.000000 0
14 0 24.4757 8.095 13.000000 1.008333 1.46628 194.000000 43.000000 0
15 0 24.6057 7.575 14.000000 1.008333 1.46628 194.000000 43.000000 0
16 0.000275 21.8057 14.613 0.000000 1.008333 1.46628 194.000000 43.000000 -137
17 0.102197 21.9357 14.094 1.000000 1.008333 1.46628 194.000000 43.000000 -47
18 0.176119 22.0657 13.574 2.000000 1.008333 1.46628 194.000000 43.000000 -47
19 0.234506 22.1957 13.054 3.000000 1.008333 1.46628 194.000000 43.000000 -47
20 0.246113 22.3257 12.533 4.000000 1.008333 1.46628 194.000000 43.000000 -47
21 0.204675 22.4557 12.013 5.000000 1.008333 1.46628 194.000000 43.000000 -47
22 0.134071 22.5857 11.493 6.000000 1.008333 1.46628 194.000000 43.000000 -47
23 0.064492 22.7157 10.972 7.000000 1.008333 1.46628 194.000000 43.000000 -47
24 0.017828 22.8457 10.452 8.000000 1.008333 1.46628 194.000000 43.000000 -47
25 0.00047 22.9757 9.932 9.000000 1.008333 1.46628 194.000000 43.000000 -47
26 0 23.1057 9.412 10.000000 1.008333 1.46628 194.000000 43.000000 0
27 0 23.2357 8.891 11.000000 1.008333 1.46628 194.000000 43.000000 0
28 0 23.3657 8.371 12.000000 1.008333 1.46628 194.000000 43.000000 0
29 0 23.4957 7.851 13.000000 1.008333 1.46628 194.000000 43.000000 0
30 0 23.6257 7.331 14.000000 1.008333 1.46628 194.000000 43.000000 0
31 0.0557006 20.8257 14.369 0.000000 1.008333 1.46628 194.000000 43.000000 -100.437
32 0.139584 20.9557 13.85 1.000000 1.008333 1.46628 194.000000 43.000000 -47
33 0.196739 21.0857 13.33 2.000000 1.008333 1.46628 194.000000 43.000000 -47
34 0.262397 21.2157 12.81 3.000000 1.008333 1.46628 194.000000 43.000000 -47
35 0.282767 21.3457 12.289 4.000000 1.008333 1.46628 194.000000 43.000000 -47
36 0.236854 21.4757 11.769 5.000000 1.008333 1.46628 194.000000 43.000000 -47
37 0.151988 21.6057 11.249 6.000000 1.008333 1.46628 194.000000 43.000000 -47
38 0.068141 21.7357 10.728 7.000000 1.008333 1.46628 194.000000 43.000000 -47
39 0.014873 21.8657 10.208 8.000000 1.008333 1.46628 194.000000 43.000000 -47
40 0 21.9957 9.688 9.000000 1.008333 1.46628 194.000000 43.000000 0
41 0 22.1257 9.168 10.000000 1.008333 1.46628 194.000000 43.000000 0
42 0 22.2557 8.647 11.000000 1.008333 1.46628 194.000000 43.000000 0
43 0 22.3857 8.127 12.000000 1.008333 1.46628 194.000000 43.000000 0
44 0 22.5157 7.607 13.000000 1.008333 1.46628 194.000000 43.000000 0
45 0 22.6457 7.087 14.000000 1.008333 1.46628 194.000000 43.000000 0
46 0.106749 19.8457 14.125 0.000000 1.008333 1.46628 194.000000 43.000000 -86.3419
47 0.187144 19.9757 13.606 1.000000 1.008333 1.46628 194.000000 43.000000 -47
48 0.203297 20.1057 13.086 2.000000 1.008333 1.46628 194.000000 43.000000 -47
49 0.258894 20.2357 12.566 3.000000 1.008333 1.46628 194.000000 43.000000 -47
50 0.283079 20.3657 12.045 4.000000 1.008333 1.46628 194.000000 43.000000 -47
51 0.237174 20.4957 11.525 5.000000 1.008333 1.46628 194.000000 43.000000 -47
52 0.147731 20.6257 11.005 6.000000 1.008333 1.46628 194.000000 43.000000 -47
53 0.060246 20.7557 10.484 7.000000 1.008333 1.46628 194.000000 43.000000 -47
54 0.008338 20.8857 9.964 8.000000 1.008333 1.46628 194.000000 43.000000 -47
55 0 21.0157 9.444 9.000000 1.008333 1.46628 194.000000 43.000000 0
56 0 21.1457 8.924 10.000000 1.008333 1.46628 194.000000 43.000000 0
57 0 21.2757 8.403 11.000000 1.008333 1.46628 194.000000 43.000000 0
58 0 21.4057 7.883 12.000000 1.008333 1.46628 194.000000 43.000000 0
59 0 21.5357 7.363 13.000000 1.008333 1.46628 194.000000 43.000000 0
60 0 21.6657 6.843 14.000000 1.008333 1.46628 194.000000 43.000000 0
